,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086
gasPrice-30,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-31,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-32,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-33,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-34,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-35,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-36,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-37,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-38,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-39,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-40,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-41,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-42,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-43,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-44,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-45,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-46,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-47,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-48,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-49,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-50,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-51,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-52,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-53,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-54,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-55,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-56,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-57,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-58,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
gasPrice-59,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571,6.361095571
